Aire,Base,Hauteur,Abscisse de la hauteur,Abscisse du point de premier découpage,Ordonnée du point de premier découpage,Abscisse du point de deuxième découpage,Ordonnée du point de deuxième découpage,Abscisse du point de troisième découpage,Ordonnée du point de troisième découpage
30,=60,=1,=15,=15/2,=1/2,=75/2,=1/2,=25,=1/3
30,=60,=1,=15,=15/2,=1/2,=30,=2/3,=18,=2/5
30,=60,=1,=15,=35/4,=7/12,=99/2,=7/30,=297/7,=1/5
30,=60,=1,=15,=35/4,=7/12,=57/2,=7/10,=19,=7/15
30,=60,=1,=15,=9,=3/5,=105/4,=3/4,=35/2,=1/2
30,=60,=1,=15,=10,=2/3,=42,=2/5,=35,=1/3
30,=60,=1,=15,=10,=2/3,=75/2,=1/2,=30,=2/5
30,=60,=1,=15,=10,=2/3,=30,=2/3,=45/2,=1/2
30,=60,=1,=15,=21/2,=7/10,=135/4,=7/12,=27,=7/15
30,=60,=1,=15,=45/4,=3/4,=45,=1/3,=81/2,=3/10
30,=60,=1,=15,=45/4,=3/4,=33,=3/5,=55/2,=1/2
30,=60,=1,=15,=45/4,=3/4,=105/4,=3/4,=21,=3/5
30,=60,=1,=15,=12,=4/5,=24,=4/5,=20,=2/3
30,=60,=1,=31/2,=31/24,=1/12,=391/8,=1/4,=391/30,=1/15
30,=60,=1,=31/2,=31/20,=1/10,=631/12,=1/6,=631/30,=1/15
30,=60,=1,=31/2,=31/12,=1/6,=1111/20,=1/10,=1111/30,=1/15
30,=60,=1,=31/2,=31/12,=1/6,=511/10,=1/5,=511/20,=1/10
30,=60,=1,=31/2,=31/12,=1/6,=211/5,=2/5,=211/15,=2/15
30,=60,=1,=31/2,=31/10,=1/5,=631/12,=1/6,=631/20,=1/10
30,=60,=1,=31/2,=31/10,=1/5,=151/4,=1/2,=151/12,=1/6
30,=60,=1,=31/2,=217/60,=7/30,=817/24,=7/12,=817/70,=1/5
30,=60,=1,=31/2,=31/8,=1/4,=271/6,=1/3,=271/12,=1/6
30,=60,=1,=31/2,=31/8,=1/4,=151/4,=1/2,=151/10,=1/5
30,=60,=1,=31/2,=31/6,=1/3,=391/8,=1/4,=391/12,=1/6
30,=60,=1,=31/2,=31/6,=1/3,=271/6,=1/3,=271/10,=1/5
30,=60,=1,=31/2,=31/6,=1/3,=213/8,=3/4,=213/20,=3/10
30,=60,=1,=31/2,=31/5,=2/5,=631/12,=1/6,=631/15,=2/15
30,=60,=1,=31/2,=31/5,=2/5,=91/3,=2/3,=91/6,=1/3
30,=60,=1,=31/2,=31/4,=1/2,=511/10,=1/5,=511/12,=1/6
30,=60,=1,=31/2,=31/4,=1/2,=391/8,=1/4,=391/10,=1/5
30,=60,=1,=31/2,=31/4,=1/2,=151/4,=1/2,=151/6,=1/3
30,=60,=1,=31/2,=31/4,=1/2,=91/3,=2/3,=91/5,=2/5
30,=60,=1,=31/2,=217/24,=7/12,=577/20,=7/10,=577/30,=7/15
30,=60,=1,=31/2,=93/10,=3/5,=213/8,=3/4,=71/4,=1/2
30,=60,=1,=31/2,=31/3,=2/3,=211/5,=2/5,=211/6,=1/3
30,=60,=1,=31/2,=31/3,=2/3,=151/4,=1/2,=151/5,=2/5
30,=60,=1,=31/2,=31/3,=2/3,=91/3,=2/3,=91/4,=1/2
30,=60,=1,=31/2,=217/20,=7/10,=817/24,=7/12,=817/30,=7/15
30,=60,=1,=31/2,=93/8,=3/4,=271/6,=1/3,=813/20,=3/10
30,=60,=1,=31/2,=93/8,=3/4,=333/10,=3/5,=111/4,=1/2
30,=60,=1,=31/2,=93/8,=3/4,=213/8,=3/4,=213/10,=3/5
30,=60,=1,=31/2,=62/5,=4/5,=122/5,=4/5,=61/3,=2/3
30,=60,=1,=16,=4/3,=1/12,=49,=1/4,=196/15,=1/15
30,=60,=1,=16,=8/5,=1/10,=158/3,=1/6,=316/15,=1/15
30,=60,=1,=16,=8/3,=1/6,=278/5,=1/10,=556/15,=1/15
30,=60,=1,=16,=8/3,=1/6,=256/5,=1/5,=128/5,=1/10
30,=60,=1,=16,=8/3,=1/6,=212/5,=2/5,=212/15,=2/15
30,=60,=1,=16,=16/5,=1/5,=158/3,=1/6,=158/5,=1/10
30,=60,=1,=16,=16/5,=1/5,=38,=1/2,=38/3,=1/6
30,=60,=1,=16,=56/15,=7/30,=103/3,=7/12,=412/35,=1/5
30,=60,=1,=16,=4,=1/4,=169/3,=1/12,=676/15,=1/15
30,=60,=1,=16,=4,=1/4,=136/3,=1/3,=68/3,=1/6
30,=60,=1,=16,=4,=1/4,=38,=1/2,=76/5,=1/5
30,=60,=1,=16,=16/3,=1/3,=49,=1/4,=98/3,=1/6
30,=60,=1,=16,=16/3,=1/3,=136/3,=1/3,=136/5,=1/5
30,=60,=1,=16,=16/3,=1/3,=27,=3/4,=54/5,=3/10
30,=60,=1,=16,=32/5,=2/5,=158/3,=1/6,=632/15,=2/15
30,=60,=1,=16,=32/5,=2/5,=92/3,=2/3,=46/3,=1/3
30,=60,=1,=16,=8,=1/2,=256/5,=1/5,=128/3,=1/6
30,=60,=1,=16,=8,=1/2,=49,=1/4,=196/5,=1/5
30,=60,=1,=16,=8,=1/2,=38,=1/2,=76/3,=1/3
30,=60,=1,=16,=8,=1/2,=92/3,=2/3,=92/5,=2/5
30,=60,=1,=16,=28/3,=7/12,=746/15,=7/30,=1492/35,=1/5
30,=60,=1,=16,=28/3,=7/12,=146/5,=7/10,=292/15,=7/15
30,=60,=1,=16,=48/5,=3/5,=27,=3/4,=18,=1/2
30,=60,=1,=16,=32/3,=2/3,=212/5,=2/5,=106/3,=1/3
30,=60,=1,=16,=32/3,=2/3,=38,=1/2,=152/5,=2/5
30,=60,=1,=16,=32/3,=2/3,=92/3,=2/3,=23,=1/2
30,=60,=1,=16,=56/5,=7/10,=103/3,=7/12,=412/15,=7/15
30,=60,=1,=16,=12,=3/4,=136/3,=1/3,=204/5,=3/10
30,=60,=1,=16,=12,=3/4,=168/5,=3/5,=28,=1/2
30,=60,=1,=16,=12,=3/4,=27,=3/4,=108/5,=3/5
30,=60,=1,=16,=64/5,=4/5,=124/5,=4/5,=62/3,=2/3
30,=60,=1,=33/2,=11/8,=1/12,=393/8,=1/4,=131/10,=1/15
30,=60,=1,=33/2,=33/20,=1/10,=211/4,=1/6,=211/10,=1/15
30,=60,=1,=33/2,=11/4,=1/6,=1113/20,=1/10,=371/10,=1/15
30,=60,=1,=33/2,=11/4,=1/6,=513/10,=1/5,=513/20,=1/10
30,=60,=1,=33/2,=11/4,=1/6,=213/5,=2/5,=71/5,=2/15
30,=60,=1,=33/2,=33/10,=1/5,=211/4,=1/6,=633/20,=1/10
30,=60,=1,=33/2,=33/10,=1/5,=153/4,=1/2,=51/4,=1/6
30,=60,=1,=33/2,=77/20,=7/30,=277/8,=7/12,=831/70,=1/5
30,=60,=1,=33/2,=33/8,=1/4,=451/8,=1/12,=451/10,=1/15
30,=60,=1,=33/2,=33/8,=1/4,=91/2,=1/3,=91/4,=1/6
30,=60,=1,=33/2,=33/8,=1/4,=153/4,=1/2,=153/10,=1/5
30,=60,=1,=33/2,=11/2,=1/3,=393/8,=1/4,=131/4,=1/6
30,=60,=1,=33/2,=11/2,=1/3,=91/2,=1/3,=273/10,=1/5
30,=60,=1,=33/2,=11/2,=1/3,=219/8,=3/4,=219/20,=3/10
30,=60,=1,=33/2,=33/5,=2/5,=211/4,=1/6,=211/5,=2/15
30,=60,=1,=33/2,=33/5,=2/5,=31,=2/3,=31/2,=1/3
30,=60,=1,=33/2,=33/4,=1/2,=513/10,=1/5,=171/4,=1/6
30,=60,=1,=33/2,=33/4,=1/2,=393/8,=1/4,=393/10,=1/5
30,=60,=1,=33/2,=33/4,=1/2,=153/4,=1/2,=51/2,=1/3
30,=60,=1,=33/2,=33/4,=1/2,=31,=2/3,=93/5,=2/5
30,=60,=1,=33/2,=77/8,=7/12,=997/20,=7/30,=2991/70,=1/5
30,=60,=1,=33/2,=77/8,=7/12,=591/20,=7/10,=197/10,=7/15
30,=60,=1,=33/2,=99/10,=3/5,=219/8,=3/4,=73/4,=1/2
30,=60,=1,=33/2,=11,=2/3,=213/5,=2/5,=71/2,=1/3
30,=60,=1,=33/2,=11,=2/3,=153/4,=1/2,=153/5,=2/5
30,=60,=1,=33/2,=11,=2/3,=31,=2/3,=93/4,=1/2
30,=60,=1,=33/2,=231/20,=7/10,=277/8,=7/12,=277/10,=7/15
30,=60,=1,=33/2,=99/8,=3/4,=91/2,=1/3,=819/20,=3/10
30,=60,=1,=33/2,=99/8,=3/4,=339/10,=3/5,=113/4,=1/2
30,=15,=4,=7/2,=7/12,=2/3,=277/20,=2/5,=277/30,=4/15
30,=15,=4,=7/2,=7/12,=2/3,=127/10,=4/5,=127/20,=2/5
30,=15,=4,=7/2,=7/12,=2/3,=52/5,=8/5,=52/15,=8/15
30,=15,=4,=7/2,=7/10,=4/5,=157/12,=2/3,=157/20,=2/5
30,=15,=4,=7/2,=7/10,=4/5,=37/4,=2,=37/12,=2/3
30,=15,=4,=7/2,=49/60,=14/15,=199/24,=7/3,=199/70,=4/5
30,=15,=4,=7/2,=7/8,=1,=337/24,=1/3,=337/30,=4/15
30,=15,=4,=7/2,=7/8,=1,=67/6,=4/3,=67/12,=2/3
30,=15,=4,=7/2,=7/8,=1,=37/4,=2,=37/10,=4/5
30,=15,=4,=7/2,=7/6,=4/3,=97/8,=1,=97/12,=2/3
30,=15,=4,=7/2,=7/6,=4/3,=67/6,=4/3,=67/10,=4/5
30,=15,=4,=7/2,=7/6,=4/3,=51/8,=3,=51/20,=6/5
30,=15,=4,=7/2,=7/5,=8/5,=157/12,=2/3,=157/15,=8/15
30,=15,=4,=7/2,=7/5,=8/5,=22/3,=8/3,=11/3,=4/3
30,=15,=4,=7/2,=7/4,=2,=127/10,=4/5,=127/12,=2/3
30,=15,=4,=7/2,=7/4,=2,=97/8,=1,=97/10,=4/5
30,=15,=4,=7/2,=7/4,=2,=37/4,=2,=37/6,=4/3
30,=15,=4,=7/2,=7/4,=2,=22/3,=8/3,=22/5,=8/5
30,=15,=4,=7/2,=49/24,=7/3,=739/60,=14/15,=739/70,=4/5
30,=15,=4,=7/2,=49/24,=7/3,=139/20,=14/5,=139/30,=28/15
30,=15,=4,=7/2,=21/10,=12/5,=51/8,=3,=17/4,=2
30,=15,=4,=7/2,=7/3,=8/3,=52/5,=8/5,=26/3,=4/3
30,=15,=4,=7/2,=7/3,=8/3,=37/4,=2,=37/5,=8/5
30,=15,=4,=7/2,=7/3,=8/3,=22/3,=8/3,=11/2,=2
30,=15,=4,=7/2,=49/20,=14/5,=199/24,=7/3,=199/30,=28/15
30,=15,=4,=7/2,=21/8,=3,=67/6,=4/3,=201/20,=6/5
30,=15,=4,=7/2,=21/8,=3,=81/10,=12/5,=27/4,=2
30,=15,=4,=7/2,=21/8,=3,=51/8,=3,=51/10,=12/5
30,=15,=4,=7/2,=14/5,=16/5,=29/5,=16/5,=29/6,=8/3
30,=15,=4,=4,=1/3,=1/3,=49/4,=1,=49/15,=4/15
30,=15,=4,=4,=2/5,=2/5,=79/6,=2/3,=79/15,=4/15
30,=15,=4,=4,=2/3,=2/3,=139/10,=2/5,=139/15,=4/15
30,=15,=4,=4,=2/3,=2/3,=64/5,=4/5,=32/5,=2/5
30,=15,=4,=4,=2/3,=2/3,=53/5,=8/5,=53/15,=8/15
30,=15,=4,=4,=4/5,=4/5,=79/6,=2/3,=79/10,=2/5
30,=15,=4,=4,=4/5,=4/5,=19/2,=2,=19/6,=2/3
30,=15,=4,=4,=14/15,=14/15,=103/12,=7/3,=103/35,=4/5
30,=15,=4,=4,=1,=1,=169/12,=1/3,=169/15,=4/15
30,=15,=4,=4,=1,=1,=34/3,=4/3,=17/3,=2/3
30,=15,=4,=4,=1,=1,=19/2,=2,=19/5,=4/5
30,=15,=4,=4,=4/3,=4/3,=49/4,=1,=49/6,=2/3
30,=15,=4,=4,=4/3,=4/3,=34/3,=4/3,=34/5,=4/5
30,=15,=4,=4,=4/3,=4/3,=27/4,=3,=27/10,=6/5
30,=15,=4,=4,=8/5,=8/5,=79/6,=2/3,=158/15,=8/15
30,=15,=4,=4,=8/5,=8/5,=23/3,=8/3,=23/6,=4/3
30,=15,=4,=4,=2,=2,=64/5,=4/5,=32/3,=2/3
30,=15,=4,=4,=2,=2,=49/4,=1,=49/5,=4/5
30,=15,=4,=4,=2,=2,=19/2,=2,=19/3,=4/3
30,=15,=4,=4,=2,=2,=23/3,=8/3,=23/5,=8/5
30,=15,=4,=4,=7/3,=7/3,=373/30,=14/15,=373/35,=4/5
30,=15,=4,=4,=7/3,=7/3,=73/10,=14/5,=73/15,=28/15
30,=15,=4,=4,=12/5,=12/5,=27/4,=3,=9/2,=2
30,=15,=4,=4,=8/3,=8/3,=53/5,=8/5,=53/6,=4/3
30,=15,=4,=4,=8/3,=8/3,=19/2,=2,=38/5,=8/5
30,=15,=4,=4,=8/3,=8/3,=23/3,=8/3,=23/4,=2
30,=15,=4,=4,=14/5,=14/5,=103/12,=7/3,=103/15,=28/15
30,=15,=4,=4,=3,=3,=34/3,=4/3,=51/5,=6/5
30,=15,=4,=4,=3,=3,=42/5,=12/5,=7,=2
30,=15,=4,=4,=3,=3,=27/4,=3,=27/5,=12/5
30,=15,=4,=4,=16/5,=16/5,=31/5,=16/5,=31/6,=8/3
30,=15,=4,=9/2,=3/8,=1/3,=99/8,=1,=33/10,=4/15
30,=15,=4,=9/2,=9/20,=2/5,=53/4,=2/3,=53/10,=4/15
30,=15,=4,=9/2,=3/4,=2/3,=279/20,=2/5,=93/10,=4/15
30,=15,=4,=9/2,=3/4,=2/3,=129/10,=4/5,=129/20,=2/5
30,=15,=4,=9/2,=3/4,=2/3,=54/5,=8/5,=18/5,=8/15
30,=15,=4,=9/2,=9/10,=4/5,=53/4,=2/3,=159/20,=2/5
30,=15,=4,=9/2,=9/10,=4/5,=39/4,=2,=13/4,=2/3
30,=15,=4,=9/2,=21/20,=14/15,=71/8,=7/3,=213/70,=4/5
30,=15,=4,=9/2,=9/8,=1,=113/8,=1/3,=113/10,=4/15
30,=15,=4,=9/2,=9/8,=1,=23/2,=4/3,=23/4,=2/3
30,=15,=4,=9/2,=9/8,=1,=39/4,=2,=39/10,=4/5
30,=15,=4,=9/2,=3/2,=4/3,=99/8,=1,=33/4,=2/3
30,=15,=4,=9/2,=3/2,=4/3,=23/2,=4/3,=69/10,=4/5
30,=15,=4,=9/2,=3/2,=4/3,=57/8,=3,=57/20,=6/5
30,=15,=4,=9/2,=9/5,=8/5,=53/4,=2/3,=53/5,=8/15
30,=15,=4,=9/2,=9/5,=8/5,=8,=8/3,=4,=4/3
30,=15,=4,=9/2,=9/4,=2,=129/10,=4/5,=43/4,=2/3
30,=15,=4,=9/2,=9/4,=2,=99/8,=1,=99/10,=4/5
30,=15,=4,=9/2,=9/4,=2,=39/4,=2,=13/2,=4/3
30,=15,=4,=9/2,=9/4,=2,=8,=8/3,=24/5,=8/5
30,=15,=4,=9/2,=21/8,=7/3,=251/20,=14/15,=753/70,=4/5
30,=15,=4,=9/2,=21/8,=7/3,=153/20,=14/5,=51/10,=28/15
30,=15,=4,=9/2,=27/10,=12/5,=57/8,=3,=19/4,=2
30,=15,=4,=9/2,=3,=8/3,=54/5,=8/5,=9,=4/3
30,=15,=4,=9/2,=3,=8/3,=39/4,=2,=39/5,=8/5
30,=15,=4,=9/2,=3,=8/3,=8,=8/3,=6,=2
30,=15,=4,=9/2,=63/20,=14/5,=71/8,=7/3,=71/10,=28/15
30,=15,=4,=9/2,=27/8,=3,=23/2,=4/3,=207/20,=6/5
30,=15,=4,=9/2,=27/8,=3,=87/10,=12/5,=29/4,=2
30,=15,=4,=9/2,=27/8,=3,=57/8,=3,=57/10,=12/5
30,=15,=4,=9/2,=18/5,=16/5,=33/5,=16/5,=11/2,=8/3
30,=15,=4,=5,=5/12,=1/3,=25/2,=1,=10/3,=4/15
30,=15,=4,=5,=1/2,=2/5,=40/3,=2/3,=16/3,=4/15
30,=15,=4,=5,=5/6,=2/3,=14,=2/5,=28/3,=4/15
30,=15,=4,=5,=5/6,=2/3,=13,=4/5,=13/2,=2/5
30,=15,=4,=5,=5/6,=2/3,=11,=8/5,=11/3,=8/15
30,=15,=4,=5,=1,=4/5,=40/3,=2/3,=8,=2/5
30,=15,=4,=5,=1,=4/5,=10,=2,=10/3,=2/3
30,=15,=4,=5,=7/6,=14/15,=55/6,=7/3,=22/7,=4/5
30,=15,=4,=5,=5/4,=1,=85/6,=1/3,=34/3,=4/15
30,=15,=4,=5,=5/4,=1,=35/3,=4/3,=35/6,=2/3
30,=15,=4,=5,=5/4,=1,=10,=2,=4,=4/5
30,=15,=4,=5,=5/3,=4/3,=25/2,=1,=25/3,=2/3
30,=15,=4,=5,=5/3,=4/3,=35/3,=4/3,=7,=4/5
30,=15,=4,=5,=5/3,=4/3,=15/2,=3,=3,=6/5
30,=15,=4,=5,=2,=8/5,=40/3,=2/3,=32/3,=8/15
30,=15,=4,=5,=2,=8/5,=25/3,=8/3,=25/6,=4/3
30,=15,=4,=5,=5/2,=2,=13,=4/5,=65/6,=2/3
30,=15,=4,=5,=5/2,=2,=25/2,=1,=10,=4/5
30,=15,=4,=5,=5/2,=2,=10,=2,=20/3,=4/3
30,=15,=4,=5,=5/2,=2,=25/3,=8/3,=5,=8/5
30,=15,=4,=5,=35/12,=7/3,=38/3,=14/15,=76/7,=4/5
30,=15,=4,=5,=35/12,=7/3,=8,=14/5,=16/3,=28/15
30,=15,=4,=5,=3,=12/5,=15/2,=3,=5,=2
30,=15,=4,=5,=10/3,=8/3,=11,=8/5,=55/6,=4/3
30,=15,=4,=5,=10/3,=8/3,=10,=2,=8,=8/5
30,=15,=4,=5,=10/3,=8/3,=25/3,=8/3,=25/4,=2
30,=15,=4,=5,=7/2,=14/5,=55/6,=7/3,=22/3,=28/15
30,=15,=4,=5,=15/4,=3,=35/3,=4/3,=21/2,=6/5
30,=15,=4,=5,=15/4,=3,=9,=12/5,=15/2,=2
30,=15,=4,=5,=15/4,=3,=15/2,=3,=6,=12/5
30,=15,=4,=5,=4,=16/5,=7,=16/5,=35/6,=8/3
30,=15,=4,=11/2,=11/24,=1/3,=101/8,=1,=101/30,=4/15
30,=15,=4,=11/2,=11/20,=2/5,=161/12,=2/3,=161/30,=4/15
30,=15,=4,=11/2,=11/12,=2/3,=281/20,=2/5,=281/30,=4/15
30,=15,=4,=11/2,=11/12,=2/3,=131/10,=4/5,=131/20,=2/5
30,=15,=4,=11/2,=11/12,=2/3,=56/5,=8/5,=56/15,=8/15
30,=15,=4,=11/2,=11/10,=4/5,=161/12,=2/3,=161/20,=2/5
30,=15,=4,=11/2,=11/10,=4/5,=41/4,=2,=41/12,=2/3
30,=15,=4,=11/2,=77/60,=14/15,=227/24,=7/3,=227/70,=4/5
30,=15,=4,=11/2,=11/8,=1,=341/24,=1/3,=341/30,=4/15
30,=15,=4,=11/2,=11/8,=1,=71/6,=4/3,=71/12,=2/3
30,=15,=4,=11/2,=11/8,=1,=41/4,=2,=41/10,=4/5
30,=15,=4,=11/2,=11/6,=4/3,=101/8,=1,=101/12,=2/3
30,=15,=4,=11/2,=11/6,=4/3,=71/6,=4/3,=71/10,=4/5
30,=15,=4,=11/2,=11/6,=4/3,=63/8,=3,=63/20,=6/5
30,=15,=4,=11/2,=11/5,=8/5,=161/12,=2/3,=161/15,=8/15
30,=15,=4,=11/2,=11/5,=8/5,=26/3,=8/3,=13/3,=4/3
30,=15,=4,=11/2,=11/4,=2,=131/10,=4/5,=131/12,=2/3
30,=15,=4,=11/2,=11/4,=2,=101/8,=1,=101/10,=4/5
30,=15,=4,=11/2,=11/4,=2,=41/4,=2,=41/6,=4/3
30,=15,=4,=11/2,=11/4,=2,=26/3,=8/3,=26/5,=8/5
30,=15,=4,=11/2,=77/24,=7/3,=767/60,=14/15,=767/70,=4/5
30,=15,=4,=11/2,=77/24,=7/3,=167/20,=14/5,=167/30,=28/15
30,=15,=4,=11/2,=33/10,=12/5,=63/8,=3,=21/4,=2
